File ID,Temperature (K),G,Pressure (bar),theta
22,273,0.091695,3,0.057365
22,273,0.091695,4,0.075051
22,273,0.091695,5,0.092086
22,298.15,0.092366,1,0.026722
22,298.15,0.092366,2,0.052053
22,298.15,0.092366,3,0.076099
22,298.15,0.092366,4,0.098955
22,298.15,0.092366,5,0.120708
22,400,0.094982,1,0.059768
22,400,0.094982,2,0.112794
22,400,0.094982,3,0.160159
22,400,0.094982,4,0.202723
22,400,0.094982,5,0.24118
22,500,0.097421,1,0.094393
22,500,0.097421,2,0.172503
22,500,0.097421,3,0.238209
22,500,0.097421,4,0.294248
22,500,0.097421,5,0.342607
22,600,0.099755,1,0.126815
22,600,0.099755,2,0.225085
22,600,0.099755,3,0.303474
22,600,0.099755,4,0.36746
22,600,0.099755,5,0.42068
22,700,0.102002,1,0.155639
22,700,0.102002,2,0.269355
22,700,0.102002,3,0.356077
22,700,0.102002,4,0.424397
22,700,0.102002,5,0.47961
23,77,-0.073221,1,0.999984
23,77,-0.073221,2,0.999992
23,77,-0.073221,3,0.999995
23,77,-0.073221,4,0.999996
23,77,-0.073221,5,0.999997
23,100,-0.072813,1,0.999786
23,100,-0.072813,2,0.999893
23,100,-0.072813,3,0.999929
23,100,-0.072813,4,0.999947
23,100,-0.072813,5,0.999957
23,273,-0.070422,1,0.952283
23,273,-0.070422,2,0.975558
23,273,-0.070422,3,0.983572
23,273,-0.070422,4,0.987628
23,273,-0.070422,5,0.990078
23,298.15,-0.070161,1,0.938825
23,298.15,-0.070161,2,0.968447
23,298.15,-0.070161,3,0.978741
23,298.15,-0.070161,4,0.983971
23,298.15,-0.070161,5,0.987135
23,400,-0.069273,1,0.88182
23,400,-0.069273,2,0.937199
23,400,-0.069273,3,0.957237
23,400,-0.069273,4,0.967582
23,400,-0.069273,5,0.973896
23,500,-0.068617,1,0.830981
23,500,-0.068617,2,0.907689
23,500,-0.068617,3,0.936506
23,500,-0.068617,4,0.951611
23,500,-0.068617,5,0.960911
23,600,-0.068129,1,0.788803
23,600,-0.068129,2,0.881934
23,600,-0.068129,3,0.918065
23,600,-0.068129,4,0.937263
23,600,-0.068129,5,0.949173
23,700,-0.067775,1,0.754658
23,700,-0.067775,2,0.860176
23,700,-0.067775,3,0.902227
23,700,-0.067775,4,0.924833
23,700,-0.067775,5,0.938949
24,77,-0.114951,1,1
24,77,-0.114951,2,1
24,77,-0.114951,3,1
24,77,-0.114951,4,1
24,77,-0.114951,5,1
24,100,-0.114562,1,0.999998
24,100,-0.114562,2,0.999999
24,100,-0.114562,3,0.999999
24,100,-0.114562,4,1
24,100,-0.114562,5,1
24,273,-0.111747,1,0.991425
24,273,-0.111747,2,0.995694
24,273,-0.111747,3,0.997125
24,273,-0.111747,4,0.997842
24,273,-0.111747,5,0.998273
24,298.15,-0.111506,1,0.987133
24,298.15,-0.111506,2,0.993525
24,298.15,-0.111506,3,0.995674
24,298.15,-0.111506,4,0.996752
24,298.15,-0.111506,5,0.9974
24,400,-0.110504,1,0.961059
24,400,-0.110504,2,0.980143
24,400,-0.110504,3,0.986674
24,400,-0.110504,4,0.989972
24,400,-0.110504,5,0.991961
24,500,-0.109819,1,0.927499
24,500,-0.109819,2,0.962386
24,500,-0.109819,3,0.974606
24,500,-0.109819,4,0.980833
24,500,-0.109819,5,0.984607
24,600,-0.109416,1,0.892476
24,600,-0.109416,2,0.943183
24,600,-0.109416,3,0.961391
24,600,-0.109416,4,0.970761
24,600,-0.109416,5,0.976471
24,700,-0.109055,1,0.859116
24,700,-0.109055,2,0.92422
24,700,-0.109055,3,0.948171
24,700,-0.109055,4,0.960618
24,700,-0.109055,5,0.968244
25,77,-0.095727,1,0.999999
25,77,-0.095727,2,1
25,77,-0.095727,3,1
25,77,-0.095727,4,1
25,77,-0.095727,5,1
25,100,-0.09524,1,0.999984
25,100,-0.09524,2,0.999992
25,100,-0.09524,3,0.999995
25,100,-0.09524,4,0.999996
25,100,-0.09524,5,0.999997
25,273,-0.092946,1,0.981128
25,273,-0.092946,2,0.990474
25,273,-0.092946,3,0.993629
25,273,-0.092946,4,0.995214
25,273,-0.092946,5,0.996168
25,298.15,-0.092778,1,0.973692
25,298.15,-0.092778,2,0.986671
25,298.15,-0.092778,3,0.991074
25,298.15,-0.092778,4,0.993291
25,298.15,-0.092778,5,0.994625
25,400,-0.092026,1,0.935227
25,400,-0.092026,2,0.966529
25,400,-0.092026,3,0.977434
25,400,-0.092026,4,0.98298
25,400,-0.092026,5,0.986337
25,500,-0.091682,1,0.893589
25,500,-0.091682,2,0.943804
25,500,-0.091682,3,0.961821
25,500,-0.091682,4,0.97109
25,500,-0.091682,5,0.976737
25,600,-0.091387,1,0.854155
25,600,-0.091387,2,0.921342
25,600,-0.091387,3,0.946149
25,600,-0.091387,4,0.959061
25,600,-0.091387,5,0.966978
25,700,-0.091488,1,0.820057
25,700,-0.091488,2,0.901134
25,700,-0.091488,3,0.931843
25,700,-0.091488,4,0.947996
25,700,-0.091488,5,0.95796
26,77,0.001568,1,0.441194
26,77,0.001568,2,0.612261
26,77,0.001568,3,0.703139
26,77,0.001568,4,0.759506
26,77,0.001568,5,0.797884
26,100,0.002027,1,0.441462
26,100,0.002027,2,0.612519
26,100,0.002027,3,0.703366
26,100,0.002027,4,0.759705
26,100,0.002027,5,0.798059
26,273,0.005157,1,0.445414
26,273,0.005157,2,0.616313
26,273,0.005157,3,0.706696
26,273,0.005157,4,0.762616
26,273,0.005157,5,0.800627
26,298.15,0.00557,1,0.446011
26,298.15,0.00557,2,0.616884
26,298.15,0.00557,3,0.707197
26,298.15,0.00557,4,0.763053
26,298.15,0.00557,5,0.801013
26,400,0.007161,1,0.448247
26,400,0.007161,2,0.61902
26,400,0.007161,3,0.709066
26,400,0.007161,4,0.764685
26,400,0.007161,5,0.80245
26,500,0.008615,1,0.450177
26,500,0.008615,2,0.620858
26,500,0.008615,3,0.710674
26,500,0.008615,4,0.766086
26,500,0.008615,5,0.803685
26,600,0.009982,1,0.451882
26,600,0.009982,2,0.622478
26,600,0.009982,3,0.712088
26,600,0.009982,4,0.767318
26,600,0.009982,5,0.804769
26,700,0.011278,1,0.453393
26,700,0.011278,2,0.623909
26,700,0.011278,3,0.713336
26,700,0.011278,4,0.768404
26,700,0.011278,5,0.805725
27,77,-0.025259,1,0.978266
27,77,-0.025259,2,0.989013
27,77,-0.025259,3,0.992649
27,77,-0.025259,4,0.994476
27,77,-0.025259,5,0.995576
27,100,-0.024561,1,0.945334
27,100,-0.024561,2,0.971899
27,100,-0.024561,3,0.981089
27,100,-0.024561,4,0.985749
27,100,-0.024561,5,0.988567
27,273,-0.019453,1,0.695705
27,273,-0.019453,2,0.82055
27,273,-0.019453,3,0.872755
27,273,-0.019453,4,0.901431
27,273,-0.019453,5,0.919559
27,298.15,-0.018755,1,0.674806
27,298.15,-0.018755,2,0.805832
27,298.15,-0.018755,3,0.861597
27,298.15,-0.018755,4,0.892477
27,298.15,-0.018755,5,0.912091
27,400,-0.016032,1,0.61423
27,400,-0.016032,2,0.761019
27,400,-0.016032,3,0.826889
27,400,-0.016032,4,0.864294
27,400,-0.016032,5,0.888406
27,500,-0.013487,1,0.577625
27,500,-0.013487,2,0.732272
27,500,-0.013487,3,0.804025
27,500,-0.013487,4,0.845447
27,500,-0.013487,5,0.872414
27,600,-0.011045,1,0.553205
27,600,-0.011045,2,0.71234
27,600,-0.011045,3,0.787888
27,600,-0.011045,4,0.832008
27,600,-0.011045,5,0.860934
27,700,-0.008683,1,0.535926
27,700,-0.008683,2,0.697854
27,700,-0.008683,3,0.77601
27,700,-0.008683,4,0.822042
27,700,-0.008683,5,0.85238
28,77,-0.107711,1,1
28,77,-0.107711,2,1
28,77,-0.107711,3,1
28,77,-0.107711,4,1
28,77,-0.107711,5,1
28,100,-0.107131,1,0.999996
28,100,-0.107131,2,0.999998
28,100,-0.107131,3,0.999999
28,100,-0.107131,4,0.999999
28,100,-0.107131,5,0.999999
28,273,-0.10332,1,0.987776
28,273,-0.10332,2,0.99385
28,273,-0.10332,3,0.995892
28,273,-0.10332,4,0.996916
28,273,-0.10332,5,0.997531
28,298.15,-0.102861,1,0.982079
28,298.15,-0.102861,2,0.990958
28,298.15,-0.102861,3,0.993954
28,298.15,-0.102861,4,0.995459
28,298.15,-0.102861,5,0.996364
28,400,-0.101204,1,0.949606
28,400,-0.101204,2,0.974152
28,400,-0.101204,3,0.982618
28,400,-0.101204,4,0.986907
28,400,-0.101204,5,0.989498
28,500,-0.099841,1,0.9103
28,500,-0.099841,2,0.953044
28,500,-0.099841,3,0.968198
28,500,-0.099841,4,0.975958
28,500,-0.099841,5,0.980673
28,600,-0.098684,1,0.870874
28,600,-0.098684,2,0.930981
28,600,-0.098684,3,0.952904
28,600,-0.098684,4,0.964257
28,600,-0.098684,5,0.9712
28,700,-0.097693,1,0.834741
28,700,-0.097693,2,0.909928
28,700,-0.097693,3,0.938093
28,700,-0.097693,4,0.95284
28,700,-0.097693,5,0.961913
29,77,-0.015048,1,0.906187
29,77,-0.015048,2,0.950785
29,77,-0.015048,3,0.966643
29,77,-0.015048,4,0.974772
29,77,-0.015048,5,0.979715
29,100,-0.0145,1,0.843264
29,100,-0.0145,2,0.914968
29,100,-0.0145,3,0.941659
29,100,-0.0145,4,0.955596
29,100,-0.0145,5,0.964159
29,273,-0.010585,1,0.610629
29,273,-0.010585,2,0.758249
29,273,-0.010585,3,0.824707
29,273,-0.010585,4,0.862505
29,273,-0.010585,5,0.886894
29,298.15,-0.010058,1,0.596641
29,298.15,-0.010058,2,0.747371
29,298.15,-0.010058,3,0.816094
29,298.15,-0.010058,4,0.855423
29,298.15,-0.010058,5,0.880894
29,400,-0.008008,1,0.557823
29,400,-0.008008,2,0.716157
29,400,-0.008008,3,0.790997
29,400,-0.008008,4,0.834606
29,400,-0.008008,5,0.863158
29,500,-0.006111,1,0.5354
29,500,-0.006111,2,0.697408
29,500,-0.006111,3,0.775642
29,500,-0.006111,4,0.821733
29,500,-0.006111,5,0.852113
29,600,-0.004309,1,0.520824
29,600,-0.004309,2,0.684923
29,600,-0.004309,3,0.765299
29,600,-0.004309,4,0.813002
29,600,-0.004309,5,0.84459
29,700,-0.002584,1,0.510708
29,700,-0.002584,2,0.676118
29,700,-0.002584,3,0.757946
29,700,-0.002584,4,0.806766
29,700,-0.002584,5,0.839199
30,77,0.279261,1,0
30,77,0.279261,2,0
30,77,0.279261,3,0
30,77,0.279261,4,0
30,77,0.279261,5,0
30,100,0.279993,1,0
30,100,0.279993,2,0
30,100,0.279993,3,0
30,100,0.279993,4,0
30,100,0.279993,5,0
30,273,0.285944,1,5.00E-06
30,273,0.285944,2,1.10E-05
30,273,0.285944,3,1.60E-05
30,273,0.285944,4,2.10E-05
30,273,0.285944,5,2.60E-05
30,298.15,0.28681,1,1.40E-05
30,298.15,0.28681,2,2.80E-05
30,298.15,0.28681,3,4.30E-05
30,298.15,0.28681,4,5.70E-05
30,298.15,0.28681,5,7.10E-05
30,400,0.290263,1,0.00022
30,400,0.290263,2,0.00044
30,400,0.290263,3,0.00066
30,400,0.290263,4,0.00088
30,400,0.290263,5,0.0011
30,500,0.293568,1,0.001097
30,500,0.293568,2,0.002192
30,500,0.293568,3,0.003285
30,500,0.293568,4,0.004375
30,500,0.293568,5,0.005463
30,600,0.296797,1,0.003203
30,600,0.296797,2,0.006385
30,600,0.296797,3,0.009547
30,600,0.296797,4,0.012689
30,600,0.296797,5,0.015811
30,700,0.299961,1,0.006875
30,700,0.299961,2,0.013657
30,700,0.299961,3,0.020346
30,700,0.299961,4,0.026946
30,700,0.299961,5,0.033457
31,77,-0.009798,1,0.814073
31,77,-0.009798,2,0.897508
31,77,-0.009798,3,0.929255
31,77,-0.009798,4,0.945986
31,77,-0.009798,5,0.956317
31,100,-0.009203,1,0.744217
31,100,-0.009203,2,0.853354
31,100,-0.009203,3,0.897211
31,100,-0.009203,4,0.920875
31,100,-0.009203,5,0.935682
31,273,-0.004951,1,0.552422
31,273,-0.004951,2,0.711691
31,273,-0.004951,3,0.787358
31,273,-0.004951,4,0.831565
31,273,-0.004951,5,0.860554
31,298.15,-0.004375,1,0.54247
31,298.15,-0.004375,2,0.703378
31,298.15,-0.004375,3,0.780555
31,298.15,-0.004375,4,0.825863
31,298.15,-0.004375,5,0.855663
31,400,-0.002131,1,0.515451
31,400,-0.002131,2,0.680261
31,400,-0.002131,3,0.761412
31,400,-0.002131,4,0.809709
31,400,-0.002131,5,0.841744
31,500,-4.40E-05,1,0.500255
31,500,-4.40E-05,2,0.666894
31,500,-4.40E-05,3,0.750191
31,500,-4.40E-05,4,0.800163
31,500,-4.40E-05,5,0.833475
31,600,0.001948,1,0.490582
31,600,0.001948,2,0.658242
31,600,0.001948,3,0.742869
31,600,0.001948,4,0.793903
31,600,0.001948,5,0.828034
31,700,0.003863,1,0.483995
31,700,0.003863,2,0.652286
31,700,0.003863,3,0.737801
31,700,0.003863,4,0.789556
31,700,0.003863,5,0.824248
32,77,-0.072868,1,0.999983
32,77,-0.072868,2,0.999991
32,77,-0.072868,3,0.999994
32,77,-0.072868,4,0.999996
32,77,-0.072868,5,0.999997
32,100,-0.072275,1,0.999772
32,100,-0.072275,2,0.999886
32,100,-0.072275,3,0.999924
32,100,-0.072275,4,0.999943
32,100,-0.072275,5,0.999954
32,273,-0.066829,1,0.944843
32,273,-0.066829,2,0.971639
32,273,-0.066829,3,0.980912
32,273,-0.066829,4,0.985616
32,273,-0.066829,5,0.988459
32,298.15,-0.066064,1,0.929
32,298.15,-0.066064,2,0.963193
32,298.15,-0.066064,3,0.975157
32,298.15,-0.066064,4,0.981252
32,298.15,-0.066064,5,0.984945
32,400,-0.06314,1,0.861981
32,400,-0.06314,2,0.925875
32,400,-0.06314,3,0.949332
32,400,-0.06314,4,0.961511
32,400,-0.06314,5,0.96897
32,500,-0.06049,1,0.802813
32,500,-0.06049,2,0.890623
32,500,-0.06049,3,0.924323
32,500,-0.06049,4,0.942147
32,500,-0.06049,5,0.953176
32,600,-0.057938,1,0.754103
32,600,-0.057938,2,0.859816
32,600,-0.057938,3,0.901963
32,600,-0.057938,4,0.924625
32,600,-0.057938,5,0.938777
32,700,-0.055568,1,0.715294
32,700,-0.055568,2,0.834019
32,700,-0.055568,3,0.882865
32,700,-0.055568,4,0.909499
32,700,-0.055568,5,0.926264
33,77,-0.018494,1,0.941986
33,77,-0.018494,2,0.970126
33,77,-0.018494,3,0.979884
33,77,-0.018494,4,0.984837
33,77,-0.018494,5,0.987832
33,100,-0.017896,1,0.88863
33,100,-0.017896,2,0.941031
33,100,-0.017896,3,0.959899
33,100,-0.017896,4,0.96962
33,100,-0.017896,5,0.975547
33,273,-0.013243,1,0.637134
33,273,-0.013243,2,0.778353
33,273,-0.013243,3,0.840447
33,273,-0.013243,4,0.875364
33,273,-0.013243,5,0.897742
33,298.15,-0.012594,1,0.620153
33,298.15,-0.012594,2,0.765549
33,298.15,-0.012594,3,0.830449
33,298.15,-0.012594,4,0.867208
33,298.15,-0.012594,5,0.890868
33,400,-0.010185,1,0.57334
33,400,-0.010185,2,0.728819
33,400,-0.010185,3,0.801247
33,400,-0.010185,4,0.843141
33,400,-0.010185,5,0.870448
33,500,-0.00785,1,0.545424
33,500,-0.00785,2,0.705857
33,500,-0.00785,3,0.782588
33,500,-0.00785,4,0.827569
33,500,-0.00785,5,0.857128
33,600,-0.005702,1,0.527544
33,600,-0.005702,2,0.690708
33,600,-0.005702,3,0.770104
33,600,-0.005702,4,0.817064
33,600,-0.005702,5,0.848093
33,700,-0.003512,1,0.514552
33,700,-0.003512,2,0.679477
33,700,-0.003512,3,0.760757
33,700,-0.003512,4,0.809153
33,700,-0.003512,5,0.841264
34,77,-0.047845,1,0.999262
34,77,-0.047845,2,0.999631
34,77,-0.047845,3,0.999754
34,77,-0.047845,4,0.999815
34,77,-0.047845,5,0.999852
34,100,-0.047398,1,0.995932
34,100,-0.047398,2,0.997962
34,100,-0.047398,3,0.99864
34,100,-0.047398,4,0.99898
34,100,-0.047398,5,0.999184
34,273,-0.044747,1,0.870135
34,273,-0.044747,2,0.930558
34,273,-0.044747,3,0.952609
34,273,-0.044747,4,0.96403
34,273,-0.044747,5,0.971016
34,298.15,-0.044445,1,0.849405
34,298.15,-0.044445,2,0.918571
34,298.15,-0.044445,3,0.9442
34,298.15,-0.044445,4,0.957558
34,298.15,-0.044445,5,0.965755
34,400,-0.043364,1,0.778698
34,400,-0.043364,2,0.875582
34,400,-0.043364,3,0.913466
34,400,-0.043364,4,0.933664
34,400,-0.043364,5,0.946218
34,500,-0.04247,1,0.728243
34,500,-0.04247,2,0.842755
34,500,-0.04247,3,0.889372
34,500,-0.04247,4,0.914669
34,500,-0.04247,5,0.93055
34,600,-0.041694,1,0.691348
34,600,-0.041694,2,0.817511
34,600,-0.041694,3,0.870461
34,600,-0.041694,4,0.899594
34,600,-0.041694,5,0.918029
34,700,-0.041004,1,0.663691
34,700,-0.041004,2,0.797854
34,700,-0.041004,3,0.855499
34,700,-0.041004,4,0.887562
34,700,-0.041004,5,0.907981
35,77,-0.061731,1,0.999909
35,77,-0.061731,2,0.999954
35,77,-0.061731,3,0.99997
35,77,-0.061731,4,0.999977
35,77,-0.061731,5,0.999982
35,100,-0.061306,1,0.999187
35,100,-0.061306,2,0.999594
35,100,-0.061306,3,0.999729
35,100,-0.061306,4,0.999797
35,100,-0.061306,5,0.999837
35,273,-0.058882,1,0.924353
35,273,-0.058882,2,0.96069
35,273,-0.058882,3,0.973445
35,273,-0.058882,4,0.979951
35,273,-0.058882,5,0.983896
35,298.15,-0.058615,1,0.907332
35,298.15,-0.058615,2,0.951415
35,298.15,-0.058615,3,0.967077
35,298.15,-0.058615,4,0.975103
35,298.15,-0.058615,5,0.979982
35,400,-0.057672,1,0.842003
35,400,-0.057672,2,0.914225
35,400,-0.057672,3,0.941134
35,400,-0.057672,4,0.955191
35,400,-0.057672,5,0.963829
35,500,-0.056907,1,0.789316
35,500,-0.056907,2,0.882254
35,500,-0.056907,3,0.918296
35,500,-0.056907,4,0.937444
35,500,-0.056907,5,0.949321
35,600,-0.056255,1,0.748017
35,600,-0.056255,2,0.855846
35,600,-0.056255,3,0.899046
35,600,-0.056255,4,0.922324
35,600,-0.056255,5,0.936879
35,700,-0.055684,1,0.715685
35,700,-0.055684,2,0.834285
35,700,-0.055684,3,0.883064
35,700,-0.055684,4,0.909657
35,700,-0.055684,5,0.926396
36,77,-0.057445,1,0.999826
36,77,-0.057445,2,0.999913
36,77,-0.057445,3,0.999942
36,77,-0.057445,4,0.999957
36,77,-0.057445,5,0.999965
36,100,-0.056927,1,0.99865
36,100,-0.056927,2,0.999325
36,100,-0.056927,3,0.99955
36,100,-0.056927,4,0.999662
36,100,-0.056927,5,0.99973
36,273,-0.05354,1,0.906864
36,273,-0.05354,2,0.951158
36,273,-0.05354,3,0.966899
36,273,-0.05354,4,0.974967
36,273,-0.05354,5,0.979873
36,298.15,-0.053065,1,0.887501
36,298.15,-0.053065,2,0.940398
36,298.15,-0.053065,3,0.95946
36,298.15,-0.053065,4,0.969283
36,298.15,-0.053065,5,0.975275
36,400,-0.051543,1,0.816885
36,400,-0.051543,2,0.899215
36,400,-0.051543,3,0.930474
36,400,-0.051543,4,0.946933
36,400,-0.051543,5,0.957091
36,500,-0.050175,1,0.76216
36,500,-0.050175,2,0.865029
36,500,-0.050175,3,0.905781
36,500,-0.050175,4,0.927631
36,500,-0.050175,5,0.941254
36,600,-0.049053,1,0.720867
36,600,-0.049053,2,0.837795
36,600,-0.049053,3,0.885682
36,600,-0.049053,4,0.911739
36,600,-0.049053,5,0.928123
36,700,-0.048106,1,0.689445
36,700,-0.048106,2,0.816179
36,700,-0.048106,3,0.869454
36,700,-0.048106,4,0.898787
36,700,-0.048106,5,0.917357
37,77,-0.018191,1,0.939439
37,77,-0.018191,2,0.968774
37,77,-0.018191,3,0.978964
37,77,-0.018191,4,0.984139
37,77,-0.018191,5,0.987271
37,100,-0.017704,1,0.886406
37,100,-0.017704,2,0.939783
37,100,-0.017704,3,0.959033
37,100,-0.017704,4,0.968957
37,100,-0.017704,5,0.97501
37,273,-0.014504,1,0.649434
37,273,-0.014504,2,0.787463
37,273,-0.014504,3,0.847505
37,273,-0.014504,4,0.881096
37,273,-0.014504,5,0.902559
37,298.15,-0.014101,1,0.63387
37,298.15,-0.014101,2,0.775913
37,298.15,-0.014101,3,0.838549
37,298.15,-0.014101,4,0.873818
37,298.15,-0.014101,5,0.896441
37,400,-0.01259,1,0.590315
37,400,-0.01259,2,0.742387
37,400,-0.01259,3,0.812125
37,400,-0.01259,4,0.85215
37,400,-0.01259,5,0.878115
37,500,-0.011247,1,0.564892
37,500,-0.011247,2,0.721957
37,500,-0.011247,3,0.795704
37,500,-0.011247,4,0.838531
37,500,-0.011247,5,0.866514
37,600,-0.010011,1,0.548257
37,600,-0.010011,2,0.708224
37,600,-0.010011,3,0.784526
37,600,-0.010011,4,0.829194
37,600,-0.010011,5,0.858522
37,700,-0.008855,1,0.536635
37,700,-0.008855,2,0.698455
37,700,-0.008855,3,0.776505
37,700,-0.008855,4,0.822459
37,700,-0.008855,5,0.852738
38,77,-0.024847,1,0.976905
38,77,-0.024847,2,0.988318
38,77,-0.024847,3,0.992181
38,77,-0.024847,4,0.994125
38,77,-0.024847,5,0.995294
38,100,-0.024177,1,0.942985
38,100,-0.024177,2,0.970656
38,100,-0.024177,3,0.980244
38,100,-0.024177,4,0.985109
38,100,-0.024177,5,0.988052
38,273,-0.019236,1,0.693749
38,273,-0.019236,2,0.819187
38,273,-0.019236,3,0.871727
38,273,-0.019236,4,0.900608
38,273,-0.019236,5,0.918874
38,298.15,-0.018554,1,0.673087
38,298.15,-0.018554,2,0.804605
38,298.15,-0.018554,3,0.860661
38,298.15,-0.018554,4,0.891724
38,298.15,-0.018554,5,0.911462
38,400,-0.015882,1,0.613198
38,400,-0.015882,2,0.760227
38,400,-0.015882,3,0.826265
38,400,-0.015882,4,0.863783
38,400,-0.015882,5,0.887974
38,500,-0.013372,1,0.576974
38,500,-0.013372,2,0.731748
38,500,-0.013372,3,0.803604
38,500,-0.013372,4,0.845098
38,500,-0.013372,5,0.872116
38,600,-0.010953,1,0.552765
38,600,-0.010953,2,0.711975
38,600,-0.010953,3,0.78759
38,600,-0.010953,4,0.831759
38,600,-0.010953,5,0.86072
38,700,-0.008607,1,0.535612
38,700,-0.008607,2,0.697588
38,700,-0.008607,3,0.775791
38,700,-0.008607,4,0.821858
38,700,-0.008607,5,0.852221
39,77,-0.01209,1,0.860822
39,77,-0.01209,2,0.925206
39,77,-0.01209,3,0.948862
39,77,-0.01209,4,0.96115
39,77,-0.01209,5,0.968677
39,100,-0.011461,1,0.790848
39,100,-0.011461,2,0.883211
39,100,-0.011461,3,0.918987
39,100,-0.011461,4,0.937984
39,100,-0.011461,5,0.949764
39,273,-0.006913,1,0.572942
39,273,-0.006913,2,0.728497
39,273,-0.006913,3,0.800987
39,273,-0.006913,4,0.842926
39,273,-0.006913,5,0.870265
39,298.15,-0.006291,1,0.560912
39,298.15,-0.006291,2,0.718698
39,298.15,-0.006291,3,0.793061
39,298.15,-0.006291,4,0.836329
39,298.15,-0.006291,5,0.864632
39,400,-0.003856,1,0.527939
39,400,-0.003856,2,0.691047
39,400,-0.003856,3,0.770385
39,400,-0.003856,4,0.817301
39,400,-0.003856,5,0.848297
39,500,-0.001576,1,0.509144
39,500,-0.001576,2,0.674745
39,500,-0.001576,3,0.756796
39,500,-0.001576,4,0.805788
39,500,-0.001576,5,0.838352
39,600,0.000612,1,0.497041
39,600,0.000612,2,0.664031
39,600,0.000612,3,0.747774
39,600,0.000612,4,0.798099
39,600,0.000612,5,0.831683
39,700,0.002725,1,0.488708
39,700,0.002725,2,0.656553
39,700,0.002725,3,0.741434
39,700,0.002725,4,0.792674
39,700,0.002725,5,0.826964
40,77,-0.036792,1,0.996109
40,77,-0.036792,2,0.99805
40,77,-0.036792,3,0.998699
40,77,-0.036792,4,0.999024
40,77,-0.036792,5,0.999219
40,100,-0.036187,1,0.985219
40,100,-0.036187,2,0.992554
40,100,-0.036187,3,0.995024
40,100,-0.036187,4,0.996263
40,100,-0.036187,5,0.997008
40,273,-0.032102,1,0.79651
40,273,-0.032102,2,0.886731
40,273,-0.032102,3,0.921524
40,273,-0.032102,4,0.939965
40,273,-0.032102,5,0.951389
40,298.15,-0.031576,1,0.773651
40,298.15,-0.031576,2,0.872382
40,298.15,-0.031576,3,0.911141
40,298.15,-0.031576,4,0.931842
40,298.15,-0.031576,5,0.94472
40,400,-0.029569,1,0.702215
40,400,-0.029569,2,0.82506
40,400,-0.029569,3,0.876152
40,400,-0.029569,4,0.904146
40,400,-0.029569,5,0.921818
40,500,-0.02775,1,0.655674
40,500,-0.02775,2,0.792033
40,500,-0.02775,3,0.851028
40,500,-0.02775,4,0.883949
40,500,-0.02775,5,0.904953
40,600,-0.026037,1,0.623304
40,600,-0.026037,2,0.767945
40,600,-0.026037,3,0.832327
40,600,-0.026037,4,0.868743
40,600,-0.026037,5,0.892164
40,700,-0.024408,1,0.599804
40,700,-0.024408,2,0.749847
40,700,-0.024408,3,0.81806
40,700,-0.024408,4,0.857043
40,700,-0.024408,5,0.882268
41,77,0.645171,1,0
41,77,0.645171,2,0
41,77,0.645171,3,0
41,77,0.645171,4,0
41,77,0.645171,5,0
41,100,0.645891,1,0
41,100,0.645891,2,0
41,100,0.645891,3,0
41,100,0.645891,4,0
41,100,0.645891,5,0
41,273,0.65241,1,0
41,273,0.65241,2,0
41,273,0.65241,3,0
41,273,0.65241,4,0
41,273,0.65241,5,0
41,298.15,0.653373,1,0
41,298.15,0.653373,2,0
41,298.15,0.653373,3,0
41,298.15,0.653373,4,0
41,298.15,0.653373,5,0
41,400,0.65737,1,0
41,400,0.65737,2,0
41,400,0.65737,3,0
41,400,0.65737,4,0
41,400,0.65737,5,0
41,500,0.661264,1,0
41,500,0.661264,2,0
41,500,0.661264,3,1.00E-06
41,500,0.661264,4,1.00E-06
41,500,0.661264,5,1.00E-06
41,600,0.665128,1,3.00E-06
41,600,0.665128,2,5.00E-06
41,600,0.665128,3,8.00E-06
41,600,0.665128,4,1.00E-05
41,600,0.665128,5,1.30E-05
41,700,0.668965,1,1.50E-05
41,700,0.668965,2,3.10E-05
41,700,0.668965,3,4.60E-05
41,700,0.668965,4,6.10E-05
41,700,0.668965,5,7.60E-05
42,77,0.097602,1,0
42,77,0.097602,2,1.00E-06
42,77,0.097602,3,1.00E-06
42,77,0.097602,4,2.00E-06
42,77,0.097602,5,2.00E-06
42,100,0.098135,1,1.10E-05
42,100,0.098135,2,2.30E-05
42,100,0.098135,3,3.40E-05
42,100,0.098135,4,4.50E-05
42,100,0.098135,5,5.70E-05
42,273,0.101839,1,0.013008
42,273,0.101839,2,0.025682
42,273,0.101839,3,0.038035
42,273,0.101839,4,0.050079
42,273,0.101839,5,0.061824
42,298.15,0.102334,1,0.018286
42,298.15,0.102334,2,0.035915
42,298.15,0.102334,3,0.052922
42,298.15,0.102334,4,0.06934
42,298.15,0.102334,5,0.085198
42,400,0.104248,1,0.046332
42,400,0.104248,2,0.08856
42,400,0.104248,3,0.127208
42,400,0.104248,4,0.162711
42,400,0.104248,5,0.195439
42,500,0.106013,1,0.07867
42,500,0.106013,2,0.145865
42,500,0.106013,3,0.203925
42,500,0.106013,4,0.254594
42,500,0.106013,5,0.299199
42,600,0.107688,1,0.110774
42,600,0.107688,2,0.199454
42,600,0.107688,3,0.27205
42,600,0.107688,4,0.332574
42,600,0.107688,5,0.383807
42,700,0.109292,1,0.140409
42,700,0.109292,2,0.246243
42,700,0.109292,3,0.328873
42,700,0.109292,4,0.395176
